employee_id,area,home_lat,home_lon,age,salary_band,has_car,has_transit_pass_already,home_office_days_per_week,eco_affinity,pt_door_to_door_min,ride_min,access_min,egress_min,transfers,origin_station,dest_station,access_mode,egress_mode,first_line,car_min,car_km_oneway,car_monthly_cost_eur,commute_bucket,score_time_competitiveness,score_absolute_time,score_cost_advantage,score_convenience,score_personal_context,adoption_score,adoption_category,monthly_savings_vs_car_eur
E0390,Billstedt,53.551257,10.101986,38,junior,True,False,1,0.344,77.43624484349495,0.0,77.43624484349495,0.0,0,(direct),(direct),bus,-,none,41.701541387732625,20.230873453048485,254.9090055084109,> 60 min,0.164,0.063,0.971,0.476,0.144,0.349,Low,210.81
E0391,Eppendorf,53.574248,9.99815,43,mid,True,False,0,0.259,66.10935906124944,0.0,66.10935906124944,0.0,0,(direct),(direct),bus,-,none,35.704954797132054,16.83280771837483,212.09337725152287,> 60 min,0.167,0.147,0.943,0.477,0.152,0.362,Low,167.99
E0392,Norderstedt-Glashuette,53.689614,10.088471,44,mid,True,False,2,0.631,22.202644094515378,0.0,22.202644094515378,0.0,0,(direct),(direct),bus,-,none,12.4602233441552,3.660793228354614,46.12599467726813,<= 30 min,0.21,0.87,0.508,0.722,0.176,0.473,Medium,2.03
E0393,Winterhude,53.566349,9.993797,48,mid,True,False,2,0.236,70.1046512832827,0.0,70.1046512832827,0.0,0,(direct),(direct),bus,-,none,37.82010950291438,18.031395384984812,227.19558185080862,> 60 min,0.166,0.11,0.955,0.476,0.097,0.349,Low,183.1
E0394,Barmbek,53.577809,10.049703,41,mid,False,False,1,0.944,62.72067000010971,0.0,62.72067000010971,0.0,0,(direct),(direct),bus,-,none,33.91094294123456,15.816201000032915,199.28413260041475,> 60 min,0.168,0.186,0.9,0.477,0.714,0.446,Medium,155.18
E0395,Norderstedt-Mitte,53.70496,10.019844,31,senior,True,False,2,0.41,21.335213776691937,0.0,21.335213776691937,0.0,0,(direct),(direct),bus,-,none,12.000995528836906,3.4005641330075806,42.84710807589551,<= 30 min,0.212,0.878,0.495,0.74,0.132,0.469,Medium,-1.25
E0396,Schnelsen,53.64353,9.911578,26,mid,True,False,2,0.562,53.74175177932796,0.0,53.74175177932796,0.0,0,(direct),(direct),bus,-,none,29.157398000820685,13.122525533798388,165.3438217258597,46-60 min,0.172,0.326,0.883,0.479,0.162,0.389,Low,121.24
E0397,Rahlstedt,53.604362,10.102312,61,senior,True,False,0,0.217,53.04451921722567,0.0,53.04451921722567,0.0,0,(direct),(direct),bus,-,none,28.788274879707707,12.913355765167701,162.70828264111302,46-60 min,0.172,0.338,0.878,0.479,0.143,0.388,Low,118.61
E0398,Tangstedt,53.726211,10.06966,38,mid,True,False,0,0.483,29.98147756501208,0.0,29.98147756501208,0.0,0,(direct),(direct),bus,-,none,16.578429299124043,5.994443269503624,75.52998519574567,<= 30 min,0.192,0.778,0.628,0.581,0.197,0.455,Medium,31.43
E0399,Schnelsen,53.645978,9.927358,43,mid,True,False,0,0.348,49.240275415541646,0.0,49.240275415541646,0.0,0,(direct),(direct),bus,-,none,26.774263455286754,11.772082624662493,148.32824107074742,46-60 min,0.174,0.413,0.85,0.482,0.17,0.403,Low,104.23
E0400,Schnelsen,53.633265,9.914141,38,senior,False,False,1,0.784,55.72438989772373,0.0,55.72438989772373,0.0,0,(direct),(direct),bus,-,none,30.20702994585374,13.717316969317121,172.8381938133957,46-60 min,0.171,0.29,0.9,0.478,0.682,0.463,Medium,128.74
E0401,Bad Bramstedt,53.901746,9.893928,48,senior,True,False,0,0.118,112.48033169343839,38.435140967091655,46.537035188290695,27.508155538056023,1,Kaltenkirchen,Norderstedt Mitte,bus,bus,A1,65.32688094255822,33.61856586744966,423.59392992986574,> 60 min,0.252,0.004,0.998,0.409,0.124,0.356,Low,379.49
E0402,Blankenese,53.56495,9.795395,27,mid,True,False,0,0.791,102.70450974128914,0.0,102.70450974128914,0.0,0,(direct),(direct),bus,-,none,55.07885809832955,27.811352922386746,350.423046822073,> 60 min,0.16,0.008,0.994,0.476,0.258,0.359,Low,306.32
E0403,Altona,53.544641,9.929512,45,mid,False,False,2,0.375,86.32286531074027,0.0,86.32286531074027,0.0,0,(direct),(direct),bus,-,none,46.406222811568384,22.896859593222082,288.50043087459824,> 60 min,0.162,0.031,0.9,0.476,0.575,0.393,Low,244.4
E0404,Norderstedt-Glashuette,53.68049,10.031995,40,mid,True,False,2,0.402,19.19428019898282,0.0,19.19428019898282,0.0,0,(direct),(direct),walk,-,none,8.709780733974045,1.5355424159186255,19.34783444057468,<= 30 min,0.047,0.896,0.398,0.784,0.13,0.41,Low,-24.75
E0405,Elmshorn,53.780565,9.680464,49,junior,True,True,0,0.293,123.45960836046389,0.0,123.45960836046389,0.0,0,(direct),(direct),bus,-,none,66.06685148495147,34.03788250813917,428.87731960255354,> 60 min,0.158,0.001,0.998,0.476,0.409,0.38,Low,384.78
E0406,Bergedorf,53.490383,10.167728,40,junior,True,True,0,0.457,111.0338138220034,0.0,111.0338138220034,0.0,0,(direct),(direct),bus,-,none,59.48848967047239,30.31014414660102,381.90781624717283,> 60 min,0.159,0.004,0.996,0.476,0.441,0.385,Low,337.81
E0407,Ellerau,53.76578,9.93388,48,junior,True,False,0,0.383,59.53227882988394,0.0,59.53227882988394,0.0,0,(direct),(direct),bus,-,none,32.22297114523268,14.859683648965182,187.23201397696127,46-60 min,0.169,0.23,0.916,0.477,0.177,0.378,Low,143.13
E0408,Rahlstedt,53.589114,10.16444,35,junior,True,False,3,0.709,68.14205861885316,0.0,68.14205861885316,0.0,0,(direct),(direct),bus,-,none,36.7810898570399,17.442617585655945,219.7769815792649,> 60 min,0.167,0.127,0.949,0.477,0.167,0.362,Low,175.68
E0409,Norderstedt-Glashuette,53.69818,10.032376,40,mid,False,False,0,0.412,24.555796008292358,0.0,24.555796008292358,0.0,0,(direct),(direct),walk,-,none,9.46670061293539,1.9644636806633886,24.752242376358698,<= 30 min,0.01,0.846,0.9,0.674,0.632,0.548,Medium,-19.35
E0410,Elmshorn,53.761903,9.65943,35,mid,True,False,2,0.234,125.91004036830714,0.0,125.91004036830714,0.0,0,(direct),(direct),bus,-,none,67.36413901851554,34.77301211049214,438.1399525922009,> 60 min,0.158,0.001,0.999,0.476,0.097,0.333,Low,394.04
E0411,Eimsbuettel,53.586693,9.905133,36,mid,False,False,2,0.581,72.9491571532808,0.0,72.9491571532808,0.0,0,(direct),(direct),bus,-,none,39.3260243752663,18.884747145984235,237.94781403940135,> 60 min,0.165,0.089,0.9,0.476,0.616,0.411,Low,193.85
E0412,Eimsbuettel,53.596546,9.928804,45,junior,True,False,1,0.646,65.01689377593974,0.0,65.01689377593974,0.0,0,(direct),(direct),bus,-,none,35.12659082255633,16.505068132781922,207.9638584730522,> 60 min,0.167,0.159,0.939,0.477,0.204,0.372,Low,163.86
E0413,Norderstedt-Glashuette,53.691863,10.061392,37,junior,True,False,1,0.59,18.594686779036035,0.0,18.594686779036035,0.0,0,(direct),(direct),walk,-,none,8.625132251158028,1.4875749423228828,18.743444273268324,<= 30 min,0.056,0.9,0.396,0.795,0.193,0.424,Medium,-25.36
E0414,Harburg,53.437505,9.944516,45,junior,False,True,0,0.105,127.91332516273283,72.66904334503792,24.19101552780384,31.053266289891063,1,Harburg,Langenhorn Markt,bus,bus,S3-Sued,71.5217976390614,37.12901866213479,467.82563514289836,> 60 min,0.205,0.001,0.9,0.411,0.821,0.427,Medium,423.73
E0415,Norderstedt-Mitte,53.695903,9.989677,27,senior,True,False,0,0.505,26.580372697110587,0.0,26.580372697110587,0.0,0,(direct),(direct),bus,-,none,14.777844369058547,4.974111809133176,62.673808795078024,<= 30 min,0.199,0.823,0.577,0.635,0.201,0.465,Medium,18.57
E0416,Quickborn,53.726008,9.919327,20,mid,True,True,0,0.785,50.65590904211818,0.0,50.65590904211818,0.0,0,(direct),(direct),bus,-,none,27.52371655170963,12.196772712635456,153.67933617920673,46-60 min,0.173,0.384,0.861,0.48,0.507,0.449,Medium,109.58
E0417,Garstedt,53.678123,9.962896,41,mid,True,False,2,0.058,34.08774303326026,0.0,34.08774303326026,0.0,0,(direct),(direct),bus,-,none,18.752334547020133,7.2263229099780775,91.05166866572377,31-45 min,0.187,0.713,0.686,0.535,0.062,0.425,Medium,46.95
E0418,Altona,53.56394,9.943264,42,junior,True,True,0,0.571,76.23933636450063,0.0,76.23933636450063,0.0,0,(direct),(direct),bus,-,none,41.067883957676806,19.87180090935019,250.38469145781235,> 60 min,0.164,0.069,0.969,0.476,0.464,0.398,Low,206.28
E0419,Henstedt-Ulzburg,53.780832,9.995344,30,mid,True,False,1,0.162,57.36142631949791,0.0,57.36142631949791,0.0,0,(direct),(direct),bus,-,none,31.073696286793012,14.208427895849374,179.0261914877021,46-60 min,0.17,0.263,0.905,0.478,0.107,0.372,Low,134.93
E0420,Blankenese,53.562472,9.854835,37,junior,True,False,2,0.646,91.19805096581602,0.0,91.19805096581602,0.0,0,(direct),(direct),bus,-,none,48.98720345249084,24.359415289744806,306.92863265078455,> 60 min,0.162,0.021,0.988,0.476,0.179,0.348,Low,262.83
E0421,Eimsbuettel,53.577078,9.950979,48,mid,True,False,0,0.181,69.5908732761571,0.0,69.5908732761571,0.0,0,(direct),(direct),bus,-,none,37.54810938149494,17.87726198284713,225.25350098387383,> 60 min,0.166,0.114,0.953,0.476,0.136,0.355,Low,181.15
E0422,Norderstedt-Mitte,53.705987,10.008301,38,junior,True,False,0,0.136,24.035658558457353,0.0,24.035658558457353,0.0,0,(direct),(direct),bus,-,none,13.430642766242128,4.210697567537206,53.054789350968804,<= 30 min,0.204,0.852,0.537,0.684,0.127,0.461,Medium,8.95
E0423,Norderstedt-Mitte,53.706395,9.984087,50,junior,True,False,3,0.463,29.91237700186737,0.0,29.91237700186737,0.0,0,(direct),(direct),bus,-,none,16.541846648047432,5.973713100560211,75.26878506705866,<= 30 min,0.193,0.779,0.627,0.582,0.118,0.444,Medium,31.17
E0424,Norderstedt-Mitte,53.71233,10.013671,38,junior,True,False,0,0.228,25.203456159482535,0.0,25.203456159482535,0.0,0,(direct),(direct),bus,-,none,14.048888555020165,4.56103684784476,57.46906428284398,<= 30 min,0.202,0.839,0.555,0.661,0.146,0.46,Medium,13.37
E0425,Winterhude,53.600187,10.025013,43,junior,True,False,2,0.607,52.34911453406961,0.0,52.34911453406961,0.0,0,(direct),(direct),bus,-,none,28.420119459213325,12.704734360220883,160.0796529387831,46-60 min,0.173,0.352,0.874,0.479,0.171,0.394,Low,115.98
E0426,Altona,53.557403,9.92354,46,senior,False,True,1,0.65,81.65404308467726,0.0,81.65404308467726,0.0,0,(direct),(direct),bus,-,none,43.93449339777031,21.496212925403178,270.85228286008004,> 60 min,0.163,0.045,0.9,0.476,0.905,0.445,Medium,226.75
E0427,Quickborn,53.728025,9.877186,58,mid,True,False,2,0.724,61.98400950272183,0.0,61.98400950272183,0.0,0,(direct),(direct),bus,-,none,33.52094620732332,15.59520285081655,196.49955592028851,> 60 min,0.168,0.195,0.927,0.477,0.195,0.376,Low,152.4
E0428,Rahlstedt,53.573389,10.154788,24,senior,True,False,2,0.593,73.05025399470281,0.0,73.05025399470281,0.0,0,(direct),(direct),bus,-,none,39.37954623248973,18.915076198410844,238.32996009997663,> 60 min,0.165,0.088,0.962,0.476,0.169,0.356,Low,194.23
E0429,Norderstedt-Mitte,53.713853,9.997319,36,mid,False,False,0,0.948,28.89380063626653,0.0,28.89380063626653,0.0,0,(direct),(direct),bus,-,none,16.00260033684699,5.668140190879959,71.41856640508749,<= 30 min,0.194,0.793,0.9,0.597,0.74,0.597,High,27.32
E0430,Altona,53.551065,9.933811,66,junior,True,True,0,0.707,83.00075527380459,0.0,83.00075527380459,0.0,0,(direct),(direct),bus,-,none,44.64745867436714,21.900226582141375,275.9428549349813,> 60 min,0.163,0.04,0.979,0.476,0.491,0.398,Low,231.84
E0431,Wedel,53.586542,9.718384,56,senior,True,False,2,0.342,115.39026269651904,0.0,115.39026269651904,0.0,0,(direct),(direct),bus,-,none,61.79484495698067,31.61707880895571,398.3751929928419,> 60 min,0.159,0.003,0.997,0.476,0.118,0.337,Low,354.28
E0432,St. Georg / Altstadt,53.543296,9.98496,38,senior,False,True,0,0.157,81.49375459657948,0.0,81.49375459657948,0.0,0,(direct),(direct),bus,-,none,43.849634786424424,21.448126378973843,270.2463923750704,> 60 min,0.163,0.046,0.9,0.476,0.831,0.434,Medium,226.15
E0433,Barmbek,53.59281,10.030997,32,junior,False,True,1,0.439,55.68013456700318,0.0,55.68013456700318,0.0,0,(direct),(direct),bus,-,none,30.18360065311933,13.704040370100953,172.670908663272,46-60 min,0.171,0.291,0.9,0.478,0.863,0.491,Medium,128.57
E0434,Rahlstedt,53.607232,10.157114,37,mid,True,False,3,0.064,59.937053322015416,0.0,59.937053322015416,0.0,0,(direct),(direct),bus,-,none,32.43726352341993,14.981115996604625,188.76206155721826,46-60 min,0.169,0.224,0.918,0.477,0.038,0.356,Low,144.66
E0435,Norderstedt-Mitte,53.696459,10.005134,32,senior,False,False,3,0.46,22.4573915083637,0.0,22.4573915083637,0.0,0,(direct),(direct),bus,-,none,12.595089622074902,3.73721745250911,47.08893990161478,<= 30 min,0.209,0.867,0.9,0.717,0.567,0.609,High,2.99
E0436,Henstedt-Ulzburg,53.791885,10.001126,44,mid,True,False,0,0.627,62.03083356577855,0.0,62.03083356577855,0.0,0,(direct),(direct),bus,-,none,33.54573541717688,15.609250069733566,196.67655087864293,> 60 min,0.168,0.195,0.927,0.477,0.225,0.38,Low,152.58
E0437,Norderstedt-Glashuette,53.676816,10.022371,43,mid,True,False,0,0.609,18.373896610272816,0.0,18.373896610272816,0.0,0,(direct),(direct),bus,-,none,10.43323938190914,2.5121689830818448,31.653329186831243,<= 30 min,0.224,0.902,0.448,0.8,0.222,0.49,Medium,-12.45
E0438,Volksdorf,53.657674,10.147119,50,mid,True,True,2,0.351,42.20529297337655,0.0,42.20529297337655,0.0,0,(direct),(direct),bus,-,none,23.049860985905234,9.661587892012964,121.73600743936335,31-45 min,0.179,0.558,0.785,0.493,0.37,0.452,Medium,77.64
E0439,Wandsbek,53.595135,10.048906,45,mid,True,False,2,0.708,54.369340540545195,0.0,54.369340540545195,0.0,0,(direct),(direct),bus,-,none,29.489650874406284,13.31080216216356,167.71610724326086,46-60 min,0.172,0.314,0.887,0.479,0.192,0.392,Low,123.62
E0440,Eppendorf,53.594327,9.971379,44,senior,True,False,1,0.265,59.555606543086625,0.0,59.555606543086625,0.0,0,(direct),(direct),bus,-,none,32.23532111104586,14.866681962925988,187.32019273286744,46-60 min,0.169,0.229,0.916,0.477,0.128,0.371,Low,143.22
E0441,Billstedt,53.53079,10.123976,54,junior,True,False,1,0.328,88.60096191335332,0.0,88.60096191335332,0.0,0,(direct),(direct),bus,-,none,47.61227395412823,23.580288574005998,297.1116360324756,> 60 min,0.162,0.026,0.985,0.476,0.141,0.343,Low,253.01
E0442,Garstedt,53.697432,9.977303,40,mid,True,False,2,0.085,30.182877820075433,0.0,30.182877820075433,0.0,0,(direct),(direct),bus,-,none,16.685052963569348,6.05486334602263,76.29127815988514,31-45 min,0.192,0.775,0.631,0.578,0.067,0.436,Medium,32.19
E0443,Wandsbek,53.562156,10.079428,58,junior,True,False,0,0.526,71.00883471834713,0.0,71.00883471834713,0.0,0,(direct),(direct),bus,-,none,38.298794850889664,18.30265041550414,230.61339523535216,> 60 min,0.166,0.103,0.957,0.476,0.205,0.364,Low,186.51
E0444,Henstedt-Ulzburg,53.809898,9.952746,49,mid,True,False,0,0.512,74.61573229424212,23.22381988100904,23.883756875177056,27.508155538056023,0,Ulzburg Sued,Norderstedt Mitte,bus,bus,A2,40.30910612161743,19.441826802249878,244.96701770834844,> 60 min,0.167,0.078,0.966,0.48,0.202,0.361,Low,200.87
E0445,Kaltenkirchen,53.828174,9.934453,56,mid,True,False,0,0.708,83.62799812358159,38.435140967091655,17.684701618433913,27.508155538056023,1,Kaltenkirchen,Norderstedt Mitte,bus,bus,A1,45.69551092391877,22.494122856887305,283.42594799678005,> 60 min,0.179,0.038,0.982,0.419,0.242,0.357,Low,239.33
E0446,Barmbek,53.56607,10.042952,36,mid,False,True,0,0.721,68.3719253360164,0.0,68.3719253360164,0.0,0,(direct),(direct),bus,-,none,36.90278400142045,17.511577600804923,220.64587777014202,> 60 min,0.166,0.125,0.9,0.477,0.944,0.468,Medium,176.55
E0447,Ahrensburg,53.695253,10.226105,60,senior,True,False,0,0.252,61.56190465217647,0.0,61.56190465217647,0.0,0,(direct),(direct),bus,-,none,33.29747893350519,15.468571395652942,194.90399958522707,> 60 min,0.169,0.201,0.925,0.477,0.15,0.37,Low,150.8
E0448,Winterhude,53.610007,9.994232,38,senior,False,True,1,0.185,50.0153896922461,0.0,50.0153896922461,0.0,0,(direct),(direct),bus,-,none,27.184618072365584,12.00461690767383,151.25817303669024,46-60 min,0.174,0.397,0.9,0.481,0.812,0.505,Medium,107.16
E0449,Norderstedt-Mitte,53.703145,9.982004,38,mid,True,False,1,0.329,29.78190318445684,0.0,29.78190318445684,0.0,0,(direct),(direct),bus,-,none,16.47277227412421,5.934570955337052,74.77559403724686,<= 30 min,0.193,0.78,0.625,0.584,0.141,0.448,Medium,30.68
E0450,Eppendorf,53.600592,9.95824,54,junior,True,False,0,0.323,58.66704317363274,0.0,58.66704317363274,0.0,0,(direct),(direct),bus,-,none,31.764905209570273,14.600112952089823,183.96142319633176,46-60 min,0.17,0.243,0.911,0.477,0.165,0.378,Low,139.86
E0451,Norderstedt-Mitte,53.694268,10.008232,49,junior,True,False,1,0.609,21.27417157046863,0.0,21.27417157046863,0.0,0,(direct),(direct),bus,-,none,11.968679066718686,3.3822514711405893,42.616368536371425,<= 30 min,0.212,0.878,0.494,0.741,0.197,0.479,Medium,-1.48
E0452,Bergedorf,53.472638,10.228417,27,mid,True,False,3,0.361,125.38815721455614,74.34137923364861,19.993511691016472,31.053266289891063,1,Bergedorf,Langenhorn Markt,bus,bus,RB-Bergedorf,67.31754487185373,34.74660876071711,437.80727038503557,> 60 min,0.161,0.001,0.999,0.413,0.097,0.325,Low,393.71
E0453,Barmbek,53.570703,10.049743,29,mid,True,True,2,0.333,66.14419952337713,0.0,66.14419952337713,0.0,0,(direct),(direct),bus,-,none,35.72339974767024,16.843259857013138,212.22507419836552,> 60 min,0.167,0.147,0.943,0.477,0.367,0.394,Low,168.13
E0454,Garstedt,53.681019,9.991073,40,mid,False,False,2,0.465,25.926712332284204,0.0,25.926712332284204,0.0,0,(direct),(direct),bus,-,none,14.431788881797523,4.778013699685262,60.2029726160343,<= 30 min,0.2,0.831,0.9,0.647,0.593,0.592,High,16.1
E0455,Norderstedt-Glashuette,53.703836,10.029336,33,mid,True,False,1,0.511,19.305176768639946,0.0,19.305176768639946,0.0,0,(direct),(direct),bus,-,none,10.926270053985853,2.7915530305919836,35.17356818545899,<= 30 min,0.22,0.895,0.463,0.782,0.177,0.481,Medium,-8.93
E0456,Garstedt,53.691738,9.965162,46,mid,True,False,1,0.728,33.1404951209272,0.0,33.1404951209272,0.0,0,(direct),(direct),bus,-,none,18.25085035813793,6.942148536278161,87.47107155710484,31-45 min,0.188,0.729,0.673,0.544,0.221,0.451,Medium,43.37
E0457,Ahrensburg,53.677153,10.20502,31,mid,True,False,0,0.609,55.66685140075715,0.0,55.66685140075715,0.0,0,(direct),(direct),bus,-,none,30.176568388636138,13.700055420227146,172.62069829486205,46-60 min,0.171,0.291,0.895,0.478,0.222,0.394,Low,128.52
E0458,Schnelsen,53.641604,9.954801,33,mid,True,False,0,0.106,44.04618850236328,0.0,44.04618850236328,0.0,0,(direct),(direct),bus,-,none,24.024452736545268,10.213856550708984,128.6945925389332,31-45 min,0.177,0.52,0.804,0.489,0.121,0.409,Low,84.59
E0459,Altona,53.544965,9.94663,48,junior,True,True,1,0.273,84.17650279512168,0.0,84.17650279512168,0.0,0,(direct),(direct),bus,-,none,45.269913244476186,22.252950838536506,280.38718056555996,> 60 min,0.163,0.037,0.981,0.476,0.38,0.381,Low,236.29
E0460,Eppendorf,53.578961,9.987597,45,junior,False,False,1,0.789,64.75000960120582,0.0,64.75000960120582,0.0,0,(direct),(direct),bus,-,none,34.985299200638366,16.425002880361742,206.95503629255796,> 60 min,0.168,0.162,0.9,0.477,0.683,0.437,Medium,162.86
E0461,Ohlsdorf,53.625676,10.053655,49,mid,True,False,0,0.369,39.727606947285324,0.0,39.727606947285324,0.0,0,(direct),(direct),bus,-,none,21.73814485444517,8.918282084185597,112.37035426073851,31-45 min,0.181,0.608,0.757,0.501,0.174,0.429,Medium,68.27
E0462,Garstedt,53.694955,9.976536,40,senior,True,False,2,0.752,30.140531366222536,0.0,30.140531366222536,0.0,0,(direct),(direct),bus,-,none,16.66263425270605,6.042159409866761,76.13120856432118,31-45 min,0.192,0.775,0.63,0.579,0.2,0.456,Medium,32.03
E0463,Pinneberg,53.661614,9.771045,42,junior,False,False,0,0.25,89.41509245759835,0.0,89.41509245759835,0.0,0,(direct),(direct),bus,-,none,48.04328424225795,23.824527737279507,300.18904948972175,> 60 min,0.162,0.024,0.9,0.476,0.6,0.395,Low,256.09
E0464,Bad Bramstedt,53.908134,9.896192,39,senior,True,False,0,0.444,114.88424069006692,38.435140967091655,48.94094418491924,27.508155538056023,1,Kaltenkirchen,Norderstedt Mitte,bus,bus,A1,66.70516666464194,34.3995944432971,433.4348899855434,> 60 min,0.252,0.003,0.998,0.409,0.189,0.365,Low,389.33
E0465,Winterhude,53.612565,10.045343,45,mid,False,False,0,0.719,45.962829685070325,0.0,45.962829685070325,0.0,0,(direct),(direct),bus,-,none,25.039145127390174,10.788848905521098,135.93949620956585,46-60 min,0.176,0.48,0.9,0.485,0.694,0.506,Medium,91.84
E0466,Barmbek,53.583285,10.015519,47,senior,False,False,2,0.261,60.81763682952341,0.0,60.81763682952341,0.0,0,(direct),(direct),bus,-,none,32.90345479210063,15.245291048857021,192.09066721559847,> 60 min,0.169,0.211,0.9,0.477,0.552,0.427,Medium,147.99
E0467,Eimsbuettel,53.592239,9.935794,34,mid,False,True,0,0.453,65.52460803709037,0.0,65.52460803709037,0.0,0,(direct),(direct),bus,-,none,35.395380725518436,16.657382411127113,209.88301838020163,> 60 min,0.167,0.153,0.9,0.477,0.891,0.466,Medium,165.78
E0468,Pinneberg,53.659604,9.804113,44,senior,False,False,2,0.249,80.28459037218568,0.0,80.28459037218568,0.0,0,(direct),(direct),bus,-,none,43.20948902056888,21.085377111655703,265.6757516068618,> 60 min,0.164,0.05,0.9,0.476,0.55,0.393,Low,221.58
E0469,Garstedt,53.692208,9.960812,38,senior,True,False,3,0.76,34.397630246723566,0.0,34.397630246723566,0.0,0,(direct),(direct),bus,-,none,18.916392483559534,7.319289074017068,92.22304233261507,31-45 min,0.186,0.708,0.69,0.532,0.177,0.442,Medium,48.12
E0470,Volksdorf,53.644423,10.159882,39,junior,True,False,0,0.849,48.51944557321599,0.0,48.51944557321599,0.0,0,(direct),(direct),bus,-,none,26.39264765640847,11.555833671964798,145.60350426675646,46-60 min,0.175,0.427,0.844,0.482,0.27,0.42,Low,101.5
E0471,Niendorf,53.622712,9.86334,48,junior,True,False,2,0.422,70.69050272589459,0.0,70.69050272589459,0.0,0,(direct),(direct),bus,-,none,38.13026614900301,18.207150817768376,229.41010030388153,> 60 min,0.166,0.105,0.956,0.476,0.134,0.354,Low,185.31
E0472,Poppenbuettel,53.665849,10.076864,20,senior,True,False,3,0.215,23.562615349457175,0.0,23.562615349457175,0.0,0,(direct),(direct),bus,-,none,13.18020812618321,4.068784604837153,51.26668602094812,<= 30 min,0.206,0.856,0.53,0.694,0.068,0.453,Medium,7.17
E0473,Norderstedt-Glashuette,53.691544,10.023241,49,senior,True,True,2,0.125,25.48382003847447,0.0,25.48382003847447,0.0,0,(direct),(direct),walk,-,none,9.597715770137572,2.0387056030779576,25.687690598782265,<= 30 min,0.008,0.836,0.424,0.656,0.325,0.401,Low,-18.41
E0474,Norderstedt-Glashuette,53.6902,10.040978,44,junior,True,False,2,0.378,7.5578650433809464,0.0,7.5578650433809464,0.0,0,(direct),(direct),walk,-,none,7.066992712006722,0.6046292034704757,7.618327963727992,<= 30 min,0.821,0.958,0.353,0.935,0.126,0.667,High,-36.48
E0475,Ellerau,53.755204,9.917295,37,mid,True,False,2,0.641,59.17499854934465,0.0,59.17499854934465,0.0,0,(direct),(direct),bus,-,none,32.03382276141775,14.752499564803395,185.88149451652276,46-60 min,0.17,0.235,0.914,0.477,0.178,0.379,Low,141.78
E0476,Bad Bramstedt,53.909539,9.864759,21,mid,True,True,1,0.384,120.18392911245377,38.435140967091655,54.240632607306075,27.508155538056023,1,Kaltenkirchen,Norderstedt Mitte,bus,bus,A1,68.94202265804292,35.66714617289099,449.4060417784264,> 60 min,0.236,0.002,0.999,0.409,0.402,0.393,Low,405.31
E0477,Niendorf,53.625717,9.993459,43,mid,True,False,0,0.35,43.194842056776515,0.0,43.194842056776515,0.0,0,(direct),(direct),bus,-,none,23.573739912411092,9.958452617032954,125.47650297461523,31-45 min,0.178,0.538,0.795,0.49,0.17,0.419,Low,81.38
E0478,Winterhude,53.597453,10.018449,45,junior,False,True,3,0.838,53.94929143159086,0.0,53.94929143159086,0.0,0,(direct),(direct),bus,-,none,29.267271934371628,13.184787429477257,166.12832161141344,46-60 min,0.172,0.322,0.9,0.479,0.893,0.502,Medium,122.03
E0479,Eppendorf,53.599337,9.992171,42,mid,False,False,0,0.849,55.03224676120173,0.0,55.03224676120173,0.0,0,(direct),(direct),bus,-,none,29.840601226518565,13.509674028360521,170.22189275734254,46-60 min,0.171,0.302,0.9,0.478,0.72,0.472,Medium,126.12
E0480,Niendorf,53.60236,9.9074,41,mid,True,False,2,0.094,66.88716647300808,0.0,66.88716647300808,0.0,0,(direct),(direct),bus,-,none,36.11673519159252,17.066149941902427,215.0334892679706,> 60 min,0.167,0.139,0.945,0.477,0.069,0.349,Low,170.93
E0481,Niendorf,53.626968,9.972357,47,junior,True,False,0,0.238,45.82330882729719,0.0,45.82330882729719,0.0,0,(direct),(direct),bus,-,none,24.965281143863216,10.746992648189156,135.41210736718335,46-60 min,0.176,0.483,0.821,0.486,0.148,0.409,Low,91.31
E0482,Henstedt-Ulzburg,53.799388,10.002557,53,senior,True,False,1,0.371,65.45027100789333,0.0,65.45027100789333,0.0,0,(direct),(direct),bus,-,none,35.35602582770824,16.635081302368,209.6020244098368,> 60 min,0.167,0.154,0.94,0.477,0.149,0.363,Low,165.5
E0483,Winterhude,53.591244,10.002414,35,junior,True,False,3,0.693,57.87566648434837,0.0,57.87566648434837,0.0,0,(direct),(direct),bus,-,none,31.345941079949142,14.362699945304513,180.97001931083685,46-60 min,0.17,0.255,0.907,0.478,0.164,0.38,Low,136.87
E0484,Langenhorn,53.658717,10.007307,42,mid,True,False,2,0.268,27.59863607849133,0.0,27.59863607849133,0.0,0,(direct),(direct),bus,-,none,15.316924982730704,5.2795908235474,66.52284437669724,<= 30 min,0.197,0.81,0.592,0.617,0.104,0.448,Medium,22.42
E0485,Norderstedt-Mitte,53.711795,9.982342,32,junior,True,False,2,0.62,31.660254561528482,0.0,31.660254561528482,0.0,0,(direct),(direct),bus,-,none,17.467193591397432,6.498076368458545,81.87576224257766,31-45 min,0.19,0.752,0.652,0.56,0.174,0.448,Medium,37.78
E0486,Niendorf,53.615082,9.954055,32,junior,True,False,2,0.67,53.53791637872399,0.0,53.53791637872399,0.0,0,(direct),(direct),bus,-,none,29.04948514167741,13.061374913617197,164.57332391157667,46-60 min,0.172,0.329,0.882,0.479,0.184,0.393,Low,120.47
